シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-18,3865,北越コーポレーション,プライム,893.0,2.29,-1.11,-5.1,-2.8,1.21,28.15,895.0,899.0,865.0,899.0,906.0,865.0,865.0,897.44,874.89,874.89,17,S,30.11,30.0,-7.75,45.96,918.72,901.69,911.63,-1.20σ,1.33,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,850.78,977.45,2.0,直近2～5日まで下落、BB -2σ付近から反発、ストキャス売られ過ぎから反転、%K反転、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/3865.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,9,9,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7047,ポート,グロース,2240.0,0.95,1.82,-14.01,-9.42,0.7,120.09,2249.0,2277.0,2193.0,2277.0,2283.0,2165.0,2165.0,2293.92,2150.05,2150.05,17,S,14.29,57.84,-14.53,41.23,2473.08,2334.19,2244.99,-1.37σ,1.56,強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,2059.86,2600.28,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線、出来高増加を伴う反転 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/7047.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,9,9,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4419,Ｆｉｎａｔｅｘｔホールディングス,グロース,1314.0,3.06,3.55,-18.03,-15.45,0.56,108.06,1316.0,1347.0,1287.0,1347.0,1395.0,1252.0,1252.0,1410.08,1294.11,1294.11,16,S,14.87,51.79,-6.72,40.81,1554.12,1372.67,1128.21,-1.83σ,1.3,陰線→陽線 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1151.91,1638.17,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -2σ付近から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/4419.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,16.0,0,0,16.0,13,13,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8233,高島屋,プライム,2265.5,0.91,-2.6,-1.67,-2.43,0.55,71.04,2305.0,2266.5,2227.5,2305.0,2345.0,2227.5,2192.0,2231.69,2162.58,2162.58,15,S,28.46,42.71,-0.39,47.11,2321.84,2188.33,1975.26,-0.51σ,0.69,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,2158.93,2478.63,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、ATR低下、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8233.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,2730,エディオン,プライム,2508.0,1.42,0.24,-0.79,1.55,1.13,60.9,2518.0,2529.0,2460.0,2529.0,2534.0,2460.0,2385.0,2454.89,2412.24,2412.24,15,S,42.86,47.76,5.52,55.47,2469.68,2362.15,2210.3,+0.24σ,0.85,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,底固め / アンチ,2,0.0,2416.65,2690.7,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/2730.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8698,マネックスグループ,プライム,693.0,1.02,-0.29,0.0,-3.6,0.72,17.95,693.0,696.0,683.0,696.0,701.0,683.0,677.0,687.93,663.36,663.36,15,S,66.67,38.19,10.19,47.0,718.88,675.45,702.8,-0.79σ,0.61,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,強,買い,BB逆張り / アンチ,2,0.0,666.07,746.86,2.0,直近2～5日まで下落、BB -1σ以下から反発、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8698.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8630,ＳＯＭＰＯホールディングス,プライム,6740.0,0.39,-4.11,-3.15,-2.69,0.75,165.64,6984.0,6749.0,6624.0,6984.0,7122.0,6624.0,6624.0,6844.22,6677.74,6677.74,15,S,22.57,40.03,-4.66,45.63,6926.44,6384.96,5816.35,-1.63σ,1.2,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,6491.54,7236.92,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8630.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8628,松井証券,プライム,1106.0,0.91,-0.18,0.82,2.13,0.92,23.95,1105.0,1110.0,1088.0,1110.0,1120.0,1082.0,1023.0,1057.07,1028.84,1028.84,15,S,76.67,64.02,20.08,62.05,1082.96,997.49,927.65,+0.73σ,0.73,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,底固め / アンチ,2,0.0,1070.08,1177.84,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8628.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8848,レオパレス２１,プライム,625.0,0.48,0.16,-0.64,-5.1,0.61,16.44,632.0,628.0,618.0,632.0,632.0,615.0,605.0,632.44,608.13,608.13,15,S,27.4,24.49,-11.21,39.65,658.6,642.88,660.86,-1.31σ,0.84,前日安値割れ反転,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,600.34,674.32,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、長い下ヒゲ反転 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8848.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,9001,東武鉄道,プライム,2962.5,1.26,0.12,0.92,-1.49,1.15,62.96,2960.0,2976.5,2904.0,2976.5,2988.5,2904.0,2884.5,2927.8,2845.18,2845.18,15,S,69.23,32.99,0.9,48.77,3007.38,2898.85,2814.16,-0.58σ,0.98,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,BB逆張り / アンチ,2,0.0,2868.07,3151.37,2.0,直近2～5日まで下落、BB -1σ以下から反発、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/9001.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,9009,京成電鉄,プライム,1289.5,0.74,1.26,0.31,1.29,1.23,30.45,1287.0,1300.0,1262.5,1300.0,1300.0,1257.5,1213.5,1254.6,1232.8,1232.8,15,S,75.29,54.95,5.7,60.3,1273.02,1162.91,1220.58,+0.60σ,0.84,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,底固め / アンチ,2,0.0,1243.82,1380.86,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/9009.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,9045,京阪ホールディングス,プライム,3142.0,1.13,-0.22,-0.13,-2.04,1.05,63.73,3144.0,3157.0,3090.0,3157.0,3166.0,3090.0,3064.0,3107.85,3013.89,3013.89,15,S,51.49,32.79,2.65,45.49,3207.52,3186.85,3286.54,-0.64σ,0.91,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,BB逆張り / アンチ,2,0.0,3046.41,3333.19,2.0,直近2～5日まで下落、BB -1σ以下から反発、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/9045.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,6464,ツバキ・ナカシマ,プライム,345.0,1.47,6.81,-13.75,-6.45,0.66,21.2,343.0,349.0,335.0,349.0,349.0,313.0,313.0,340.34,317.93,317.93,15,S,36.36,53.5,-8.64,42.67,368.8,377.03,358.9,-0.79σ,0.92,強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,313.0,409.0,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6464.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7947,エフピコ,プライム,2747.0,2.04,2.19,1.14,5.13,1.31,59.63,2739.0,2758.0,2680.0,2758.0,2758.0,2670.0,2490.0,2555.57,2480.38,2480.38,15,S,87.5,78.64,8.82,63.38,2612.96,2509.44,2552.81,+1.55σ,0.9,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,2657.56,2925.89,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/7947.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3880,大王製紙,プライム,971.0,1.89,0.73,-1.92,-0.53,1.28,22.71,975.0,976.0,947.0,976.0,979.0,947.0,947.0,967.46,952.82,952.82,15,S,46.15,32.59,-6.47,50.52,976.2,950.53,971.36,-0.76σ,1.02,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,936.93,1039.14,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/3880.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3591,ワコールホールディングス,プライム,4222.0,0.05,-0.38,-6.24,-4.2,0.5,110.05,4307.0,4224.0,4169.0,4307.0,4352.0,4115.0,4115.0,4287.48,4183.52,4183.52,15,S,25.0,34.6,0.08,40.35,4406.92,4456.57,4543.64,-1.63σ,0.82,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,BB逆張り / アンチ,2,0.0,4056.93,4552.14,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/3591.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,15.0,0,0,15.0,14,14,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7545,西松屋チェーン,プライム,2017.0,1.05,0.4,-0.98,0.87,1.03,38.89,2024.0,2024.0,1984.0,2024.0,2024.0,1984.0,1913.0,1965.97,1934.3,1934.3,14,A,46.48,45.61,-3.38,53.67,1999.6,1971.32,2073.98,+0.61σ,3.17,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,1958.67,2133.66,2.0,直近2～5日まで下落、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/7545.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,14.0,0,0,14.0,27,27,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,9449,ＧＭＯインターネットグループ,プライム,3955.0,0.64,-6.46,-5.77,-3.64,1.16,151.8,4078.0,4007.0,3831.0,4078.0,4390.0,3831.0,3831.0,4005.29,3883.84,3883.84,14,A,22.18,53.6,-12.61,46.81,4104.32,3565.84,3496.18,-1.41σ,1.24,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,3727.29,4410.41,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/9449.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,14.0,0,0,14.0,27,27,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8424,芙蓉総合リース,プライム,4377.0,0.44,-2.63,-1.77,-1.2,0.75,78.69,4454.0,4409.0,4350.0,4454.0,4518.0,4350.0,4350.0,4394.05,4333.45,4333.45,14,A,16.07,40.09,-6.27,47.3,4430.2,4309.51,4309.37,-1.28σ,1.1,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,4258.97,4613.06,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8424.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,14.0,0,0,14.0,27,27,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8227,しまむら,プライム,3386.0,1.17,-0.18,-2.78,0.2,0.9,78.13,3399.0,3390.0,3320.0,3399.0,3399.0,3320.0,3278.0,3317.96,3249.37,3249.37,14,A,38.82,40.48,-1.17,50.64,3379.36,3308.84,6166.4,-0.01σ,1.76,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,3268.8,3620.39,2.0,直近2～5日まで下落、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/8227.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,14.0,0,0,14.0,27,27,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
