シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-21,6728,アルバック,プライム,7594.0,0.26,-2.85,-18.95,-14.15,0.41,522.4,7574.0,7595.0,7382.0,7595.0,7595.0,7280.0,7280.0,7888.45,7189.55,7189.55,18,S,12.71,38.72,-20.51,36.33,8845.48,9389.76,8714.6,-1.42σ,1.28,強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,6810.39,9161.21,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6728.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,18.0,0,0,18.0,10,10,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6859,エスペック,プライム,3915.0,1.69,-5.66,-7.67,-3.78,1.03,175.5,3865.0,3920.0,3740.0,3920.0,4000.0,3740.0,3665.0,3883.31,3722.62,3722.62,17,S,32.11,59.86,-18.1,43.41,4068.8,4011.47,3641.53,-0.80σ,0.81,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,3651.75,4441.5,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6859.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,7745,Ａ＆Ｄホロンホールディングス,プライム,2796.0,0.5,-2.71,-4.12,-4.22,1.01,117.93,2782.0,2822.0,2703.0,2822.0,2822.0,2703.0,2703.0,2802.94,2671.13,2671.13,17,S,36.61,18.32,-15.25,44.03,2919.32,2849.28,2531.86,-1.05σ,0.72,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,2619.1,3149.8,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/7745.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,7173,東京きらぼしフィナンシャルグループ,プライム,1713.0,1.24,-5.15,-3.76,-1.13,0.65,61.38,1717.0,1722.0,1682.0,1722.0,1767.0,1679.0,1642.0,1694.1,1652.5,1652.5,17,S,19.32,50.21,-10.51,48.57,1732.56,1603.79,1377.4,-0.55σ,0.88,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り / 底固め,2,0.0,1620.92,1897.15,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線、直近安値切り上げ、ATR低下、BB幅収縮 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/7173.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6762,ＴＤＫ,プライム,3041.0,1.0,-3.12,-5.26,-0.25,0.61,148.22,3023.0,3041.0,2951.0,3041.0,3052.0,2951.0,2651.0,2921.34,2799.38,2799.38,17,S,25.79,48.0,-15.05,45.33,3048.6,3371.23,2695.69,-0.02σ,0.63,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,2818.67,3485.66,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6762.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,1723,日本電技,スタンダード,2071.0,0.53,-2.17,-2.08,-4.84,0.46,119.02,2075.0,2073.0,2018.0,2075.0,2080.0,1994.0,1994.0,2057.58,1929.67,1929.67,17,S,30.08,22.54,-14.45,44.13,2176.44,2281.16,2253.0,-0.90σ,0.75,強気包み足 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1892.47,2428.06,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/1723.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6368,オルガノ,プライム,13575.0,1.12,-2.9,-8.18,-6.13,0.84,806.01,13450.0,13625.0,12950.0,13625.0,13625.0,12950.0,12050.0,13493.61,12724.22,12724.22,17,S,28.15,31.8,-19.72,42.28,14461.6,15720.4,15034.52,-0.89σ,0.89,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,12365.98,15993.04,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6368.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,5991,日本発條,プライム,3479.0,0.4,-5.41,-6.3,-2.95,0.71,158.55,3465.0,3496.0,3383.0,3496.0,3568.0,3383.0,3252.0,3456.01,3334.78,3334.78,17,S,23.19,44.27,-19.27,43.48,3584.64,3657.88,3049.93,-0.81σ,0.84,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,3241.17,3954.66,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/5991.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,5463,丸一鋼管,プライム,1718.0,0.26,-3.13,-2.69,-3.73,0.7,50.13,1760.5,1718.0,1683.0,1760.5,1770.0,1683.0,1683.0,1740.49,1703.67,1703.67,17,S,26.52,41.48,-12.87,40.55,1784.62,1753.77,1573.45,-1.61σ,0.78,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1642.8,1868.39,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/5463.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6471,日本精工,プライム,1117.5,0.18,-4.49,-4.89,-2.25,0.71,37.57,1115.5,1117.5,1091.0,1117.5,1124.0,1089.0,1073.5,1115.26,1083.36,1083.36,17,S,26.51,38.61,-11.0,43.6,1143.18,1176.59,1119.28,-0.93σ,0.6,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1061.14,1230.21,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6471.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6472,ＮＴＮ,プライム,374.0,0.56,-4.45,-4.2,-2.22,0.51,13.49,375.8,374.9,368.0,375.8,386.0,368.0,354.2,372.8,362.88,362.88,17,S,14.12,41.08,-21.47,43.07,382.49,406.61,381.12,-0.88σ,0.48,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,353.76,414.47,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6472.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,5367,ニッカトー,スタンダード,1231.0,1.15,-2.38,-4.2,2.23,0.65,91.06,1235.0,1239.0,1180.0,1239.0,1259.0,1180.0,950.0,1111.43,1016.81,1016.81,17,S,26.02,48.27,-17.49,49.19,1204.2,1222.29,887.11,+0.26σ,0.23,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,1094.42,1504.17,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、ATR低下、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/5367.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6674,ジーエス・ユアサ　コーポレーション,プライム,5273.0,0.67,-4.46,-6.72,-5.24,0.56,290.52,5256.0,5278.0,5115.0,5278.0,5339.0,5099.0,5044.0,5267.31,5035.21,5035.21,17,S,25.97,35.27,-13.92,41.18,5564.6,6224.88,5215.19,-0.98σ,0.76,強気包み足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,4837.22,6144.57,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,,https://finance.yahoo.co.jp/quote/6674.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,17.0,0,0,17.0,19,19,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
