シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク
2026-08-13,1952,新日本空調,プライム,3105.0,1.97,2.81,-10.9,-7.6,0.38,145.44,3050.0,3115.0,3060.0,3115.0,3115.0,2930.0,2930.0,3137.51,2963.76,2963.76,18,S,30.7,39.15,-0.62,39.86,3360.4,3447.8,3409.66,-1.19σ,0.75,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,2886.84,3541.31,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/1952.T
2026-08-13,6544,ジャパンエレベーターサービスホールディングス,プライム,1517.0,1.37,2.09,-8.14,-9.87,0.81,55.36,1504.5,1525.5,1480.5,1525.5,1525.5,1432.0,1432.0,1560.74,1477.76,1477.76,18,S,35.71,29.87,-10.93,32.47,1683.08,1698.59,1717.14,-1.53σ,1.24,強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,1432.0,1687.0,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6544.T
2026-08-13,1944,きんでん,プライム,6920.0,1.44,-0.73,-5.46,-5.15,0.49,283.63,6824.0,6954.0,6814.0,6954.0,6954.0,6661.0,6661.0,6951.3,6677.6,6677.6,18,S,31.28,23.79,-14.24,41.79,7295.56,7434.35,7161.66,-1.11σ,0.55,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,6494.56,7770.88,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/1944.T
2026-08-13,1969,高砂熱学工業,プライム,4270.0,3.26,3.79,-3.83,-3.57,0.8,173.46,4186.0,4293.0,4154.0,4293.0,4293.0,3985.0,3985.0,4154.19,3960.33,3960.33,18,S,62.09,35.4,2.21,44.97,4428.08,4592.56,4615.26,-0.40σ,1.36,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,3985.0,4840.0,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転,,https://finance.yahoo.co.jp/quote/1969.T
2026-08-13,8508,Ｊトラスト,スタンダード,809.0,0.0,-8.59,-6.9,-2.7,0.81,37.0,821.0,813.0,783.0,821.0,908.0,783.0,751.0,799.65,764.66,764.66,18,S,20.8,59.84,1.16,47.11,831.48,770.83,596.5,-0.73σ,1.73,強気包み足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,通常,買い,アンチ,1,0.0,753.5,920.0,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転,,https://finance.yahoo.co.jp/quote/8508.T
2026-08-13,4901,富士フイルムホールディングス,プライム,3277.0,2.47,1.27,-14.39,-9.56,0.72,130.36,3220.0,3303.0,3209.0,3303.0,3303.0,3127.0,3127.0,3409.42,3186.14,3186.14,18,S,19.21,45.31,-23.26,37.46,3623.52,3405.13,3298.57,-1.59σ,1.37,2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,3081.47,3668.07,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -2σ付近から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線、出来高増加を伴う反転,,https://finance.yahoo.co.jp/quote/4901.T
2026-08-13,4275,カーリット,プライム,2064.0,0.83,-14.53,-15.38,-10.61,0.44,125.76,2114.0,2103.0,2048.0,2114.0,2254.0,2026.0,2026.0,2173.83,2052.1,2052.1,18,S,8.7,51.45,-14.19,38.56,2309.04,2366.25,2242.14,-1.90σ,1.47,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,1875.37,2441.27,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -2σ付近から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線、出来高増加を伴う反転,,https://finance.yahoo.co.jp/quote/4275.T
2026-08-13,4047,関東電化工業,プライム,2659.0,0.95,-6.57,-13.67,-5.85,0.49,210.69,2685.0,2700.0,2597.0,2700.0,2934.0,2510.0,2369.0,2595.24,2418.88,2418.88,18,S,26.14,55.39,2.99,42.2,2824.08,3030.44,1940.98,-0.64σ,1.65,強気包み足 / 2～5日下落後の陽線,通常,買い,底固め / アンチ,2,0.0,2342.97,3291.06,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、陽の包み足、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,,https://finance.yahoo.co.jp/quote/4047.T
2026-08-13,3479,ＴＫＰ,グロース,1830.0,2.46,-0.71,-5.57,-0.25,0.93,56.86,1812.0,1830.0,1777.0,1830.0,1843.0,1777.0,1741.0,1797.19,1739.87,1739.87,17,S,27.75,43.46,-19.46,50.54,1834.52,1721.79,1844.35,-0.43σ,0.24,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1744.71,2000.58,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/3479.T
2026-08-13,7715,長野計器,プライム,4115.0,3.78,4.71,-2.49,6.8,1.74,221.25,4035.0,4145.0,3760.0,4145.0,4145.0,3760.0,3270.0,3635.37,3423.73,3423.73,17,S,73.96,70.96,10.26,56.09,3853.0,3714.59,3048.12,+1.27σ,3.67,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,3760.0,4825.0,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,,https://finance.yahoo.co.jp/quote/7715.T
2026-08-13,6787,メイコー,プライム,18790.0,4.56,0.0,-24.23,-16.78,0.46,2281.09,17970.0,19080.0,18030.0,19080.0,19080.0,16440.0,16440.0,19085.84,16400.17,16400.17,16,S,27.26,42.92,0.68,38.78,22578.4,30194.13,21441.8,-1.11σ,0.99,2～5日下落後の陽線,通常,買い,BB逆張り / BB＋RSI＋ストキャス / アンチ,3,0.0,15368.36,25633.28,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6787.T
2026-08-13,6656,インスペック,スタンダード,897.0,2.05,-1.1,-11.97,-13.97,0.48,95.15,879.0,908.0,862.0,908.0,908.0,794.0,794.0,883.34,767.78,767.78,16,S,43.1,35.68,6.6,40.84,1042.6,1010.71,754.74,-0.88σ,0.44,強気包み足 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,754.28,1182.44,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、%K反転、%D方向改善、陽の包み足、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6656.T
2026-08-13,6145,ＮＩＴＴＯＫＵ,スタンダード,2406.0,1.48,-12.09,-15.16,-9.01,0.45,136.47,2374.0,2422.0,2361.0,2422.0,2422.0,2269.0,2269.0,2465.59,2323.87,2323.87,16,S,22.53,56.42,-5.54,38.74,2644.32,2834.67,2549.44,-1.42σ,0.89,2～5日下落後の陽線,なし,買い,BB逆張り / BB＋RSI＋ストキャス,2,0.0,2201.29,2815.41,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6145.T
2026-08-13,6768,タムラ製作所,プライム,816.0,4.35,-1.81,-6.1,-4.93,0.51,49.35,807.0,823.0,798.0,823.0,841.0,771.0,726.0,790.14,734.57,734.57,16,S,38.79,43.74,0.32,44.48,858.36,925.48,741.58,-0.53σ,0.69,陰線→陽線 / 2～5日下落後の陽線,通常,買い,BB逆張り / アンチ,2,0.0,741.98,964.05,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6768.T
2026-08-13,7915,ＮＩＳＳＨＡ,プライム,1302.0,2.12,3.91,1.96,-1.42,0.91,39.58,1285.0,1311.0,1275.0,1311.0,1311.0,1223.0,1223.0,1284.19,1246.59,1246.59,16,S,61.72,31.77,-6.27,45.33,1320.8,1404.11,1324.92,-0.53σ,1.21,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1223.0,1460.0,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/7915.T
2026-08-13,1959,クラフティア,プライム,8272.0,1.12,1.5,0.0,-3.72,0.38,286.49,8229.0,8339.0,8229.0,8339.0,8339.0,8012.0,7949.0,8205.59,7878.28,7878.28,16,S,60.05,26.66,-11.58,42.08,8591.36,9007.15,8730.92,-0.80σ,0.88,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,7842.27,9131.46,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/1959.T
2026-08-13,7760,ＩＭＶ,スタンダード,2069.0,4.44,6.38,-23.4,-11.45,0.44,173.52,1990.0,2078.0,2001.0,2078.0,2078.0,1871.0,1871.0,2083.06,1879.37,1879.37,16,S,23.21,44.76,-4.41,42.37,2336.44,2577.63,2668.78,-1.07σ,1.26,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1808.73,2589.55,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/7760.T
2026-08-13,1815,鉄建建設,プライム,4300.0,1.9,0.82,-3.91,-3.2,0.61,131.85,4245.0,4325.0,4245.0,4325.0,4325.0,4190.0,4190.0,4302.31,4183.63,4183.63,16,S,29.33,29.22,-9.29,43.53,4442.2,4544.93,4514.77,-1.02σ,1.02,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,4102.23,4695.54,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/1815.T
2026-08-13,4078,堺化学工業,プライム,4055.0,3.97,2.27,-7.53,0.39,0.79,241.21,4060.0,4085.0,3895.0,4085.0,4150.0,3835.0,3655.0,3880.56,3730.38,3730.38,16,S,38.6,52.3,-3.69,48.24,4039.2,4255.73,3693.03,+0.16σ,0.79,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,3693.19,4778.62,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、陽の包み足、2～5日下落後の陽線、直近安値切り上げ、ATR低下、BB幅収縮、RSI安値切り上げ,,https://finance.yahoo.co.jp/quote/4078.T
2026-08-13,4980,デクセリアルズ,プライム,3188.0,2.18,4.42,-3.13,-9.32,0.4,205.82,3159.0,3233.0,3150.0,3233.0,3233.0,3007.0,3007.0,3135.61,2874.92,2874.92,16,S,37.32,27.69,0.49,39.19,3515.8,3758.27,3032.47,-0.80σ,0.61,2～5日下落後の陽線,強,買い,BB逆張り / BB＋RSI＋ストキャス / アンチ,3,0.0,2879.26,3805.47,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/4980.T
2026-08-13,4368,扶桑化学工業,プライム,3500.0,3.4,-8.14,-17.74,-8.86,0.46,280.65,3440.0,3550.0,3420.0,3550.0,3550.0,3250.0,3180.0,3504.32,3208.39,3208.39,16,S,24.15,50.6,0.26,42.4,3840.4,3992.31,3029.21,-1.01σ,1.15,陰線→陽線 / 2～5日下落後の陽線,通常,買い,BB逆張り / アンチ,2,0.0,3079.02,4341.96,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/4368.T
2026-08-13,6703,沖電気工業,プライム,2960.0,5.75,7.36,-0.03,-4.89,0.51,175.32,2827.0,2970.0,2880.0,2970.0,2970.0,2736.0,2654.0,2807.24,2569.92,2569.92,16,S,70.22,30.21,-3.95,45.65,3112.04,3248.13,2683.33,-0.36σ,1.0,2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,2697.02,3485.96,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6703.T
2026-08-13,4935,リベルタ,スタンダード,224.0,4.19,-8.2,-5.88,-20.43,0.3,29.67,229.0,224.0,215.0,229.0,244.0,212.0,212.0,227.47,195.7,195.7,16,S,24.0,17.38,-3.62,41.93,281.52,261.88,309.5,-1.11σ,0.24,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,179.49,313.01,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/4935.T
2026-08-13,6118,アイダエンジニアリング,プライム,1195.0,0.84,-4.55,-3.78,-0.84,0.5,33.86,1205.0,1199.0,1182.0,1205.0,1242.0,1172.0,1156.0,1181.59,1157.22,1157.22,15,S,28.4,55.43,-5.04,49.34,1205.12,1180.2,1153.7,-0.45σ,0.65,陰線→陽線 / はらみ足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,1144.21,1296.58,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線、直近安値切り上げ、ATR低下、BB幅収縮,,https://finance.yahoo.co.jp/quote/6118.T
2026-08-13,6976,太陽誘電,プライム,10935.0,6.53,12.74,-2.06,-3.63,1.06,1425.74,10265.0,11680.0,10175.0,11680.0,11680.0,9167.0,8601.0,9634.94,8492.68,8492.68,15,除外,70.35,45.56,9.26,46.06,11346.96,12739.13,7261.59,+0.14σ,1.33,2～5日下落後の陽線,なし,買い,底固め,1,0.0,8796.4,15212.21,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、ATR低下、BB幅収縮、RSI安値切り上げ,急騰済み（3営業日急騰）,https://finance.yahoo.co.jp/quote/6976.T
2026-08-13,6845,アズビル,プライム,1572.5,1.39,0.87,-8.26,-4.57,0.73,50.7,1564.0,1586.0,1549.0,1586.0,1586.0,1515.5,1515.5,1589.6,1540.53,1540.53,15,S,23.31,48.91,-13.76,40.43,1647.82,1603.9,1487.4,-1.35σ,1.0,陰線→陽線 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1496.45,1724.59,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6845.T
2026-08-13,6458,新晃工業,プライム,1214.0,0.5,0.83,-2.18,-2.06,0.6,21.64,1219.0,1215.0,1202.0,1219.0,1219.0,1189.0,1189.0,1216.03,1196.86,1196.86,15,S,43.86,44.28,-4.12,42.96,1239.56,1241.68,1313.94,-1.11σ,1.17,強気包み足 / はらみ足 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1181.53,1278.93,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6458.T
2026-08-13,6266,タツモ,プライム,3910.0,7.42,16.02,-14.72,-10.62,0.64,398.12,3910.0,4035.0,3780.0,4035.0,4035.0,3335.0,3335.0,3681.24,3144.72,3144.72,15,除外,45.45,36.06,5.1,46.25,4374.6,4042.52,2996.18,-0.57σ,1.52,陰線→陽線 / 2～5日下落後の陽線,強,買い,BB逆張り / アンチ,2,0.0,3312.82,5104.36,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転,急騰済み（3営業日急騰）,https://finance.yahoo.co.jp/quote/6266.T
2026-08-13,6209,リケンＮＰＲ,プライム,3925.0,2.35,-4.96,-3.33,-1.09,0.8,106.41,3925.0,3935.0,3850.0,3935.0,3935.0,3775.0,3775.0,3907.98,3824.97,3824.97,15,S,40.0,60.66,-13.67,46.66,3968.2,3916.67,3754.52,-0.80σ,1.05,陰線→陽線 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,3765.38,4244.23,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6209.T
2026-08-13,6807,日本航空電子工業,プライム,2335.0,1.48,-0.64,-1.23,-2.37,0.87,67.66,2346.0,2347.0,2288.0,2347.0,2359.0,2288.0,2284.0,2336.24,2268.42,2268.42,15,S,48.45,26.39,-11.47,44.99,2391.6,2406.45,2459.57,-1.02σ,1.13,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,2233.51,2537.97,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/6807.T
2026-08-13,7917,ＺＡＣＲＯＳ,プライム,1280.0,0.79,0.16,-11.05,-5.41,0.37,45.91,1283.0,1288.0,1271.0,1288.0,1299.0,1257.0,1257.0,1313.08,1262.21,1262.21,15,S,10.95,42.18,-5.21,40.96,1353.28,1326.77,1269.9,-1.65σ,0.86,陰線→陽線 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1211.14,1417.73,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/7917.T
2026-08-13,1976,明星工業,プライム,1838.0,2.85,-0.11,-0.38,-2.47,0.94,60.87,1796.0,1867.0,1810.0,1867.0,1867.0,1778.0,1778.0,1825.31,1751.88,1751.88,15,S,63.16,31.69,-16.64,46.23,1884.56,1815.0,1777.82,-0.83σ,1.29,陰線→陽線 / 2～5日下落後の陽線,なし,買い,BB逆張り,1,0.0,1746.69,2020.62,2.0,直近2～5日まで下落、RSI40以下から反転上昇、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、2～5日下落後の陽線,,https://finance.yahoo.co.jp/quote/1976.T
