シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-21,9534,北海道瓦斯,プライム,822.0,1.61,3.4,4.58,5.03,1.17,15.41,809.0,824.0,806.0,824.0,824.0,778.0,765.0,770.76,757.86,757.86,6,除外,96.3,53.92,19.46,68.84,782.6,769.25,799.32,+2.97σ,1.07,強気包み足,なし,買い,底固め,1,0.0,778.0,910.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9534.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,1870,矢作建設工業,プライム,2138.0,1.47,0.61,3.38,8.23,0.88,39.82,2107.0,2142.0,2107.0,2142.0,2142.0,2071.0,1865.0,1906.09,1817.18,1817.18,6,除外,96.46,85.48,16.94,74.29,1975.36,1900.63,2125.66,+1.61σ,0.93,なし,強,買い,底固め / アンチ,2,0.0,2071.0,2272.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/1870.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9119,飯野海運,プライム,1706.0,2.71,1.19,7.16,9.7,1.53,47.15,1677.0,1726.0,1654.0,1726.0,1726.0,1602.0,1462.0,1507.61,1442.76,1442.76,6,除外,88.1,71.36,9.68,73.25,1555.12,1503.43,1531.02,+2.06σ,1.18,なし,なし,買い,底固め,1,0.0,1602.0,1914.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/9119.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8713,フィデアホールディングス,プライム,2742.0,2.47,-1.01,4.26,17.69,1.67,93.49,2690.0,2792.0,2636.0,2792.0,2792.0,2600.0,2075.0,2150.4,1909.5,1909.5,6,除外,81.05,86.26,0.89,76.72,2329.8,2101.16,1982.27,+1.46σ,1.16,強気包み足,通常,買い,アンチ,1,0.0,2600.0,3026.0,2.0,%K反転、陽の包み足、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/8713.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8237,松屋,プライム,2450.0,2.64,23.43,23.99,24.34,0.96,122.31,2411.0,2453.0,2336.0,2453.0,2453.0,1942.0,1657.0,1814.85,1617.29,1617.29,6,除外,99.45,56.92,-0.86,73.78,1970.48,1695.93,1853.88,+2.22σ,1.83,なし,なし,買い,底固め,1,0.0,1942.0,3466.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8237.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,4849,エン,プライム,1594.0,0.5,6.41,6.62,17.34,0.8,48.69,1586.0,1606.0,1567.0,1606.0,1606.0,1457.0,1222.0,1273.65,1161.66,1161.66,6,除外,94.42,88.48,20.73,80.78,1358.48,1245.03,1310.35,+1.86σ,1.03,強気包み足,なし,買い,底固め,1,0.0,1457.0,1868.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4849.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9101,日本郵船,プライム,7101.0,4.5,4.67,10.95,15.48,1.98,179.18,6795.0,7137.0,6782.0,7137.0,7137.0,6401.0,5735.0,5916.19,5577.47,5577.47,6,除外,96.39,90.89,16.08,80.63,6149.0,5646.52,5448.92,+2.50σ,1.75,なし,なし,買い,底固め,1,0.0,6401.0,8501.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9101.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9104,商船三井,プライム,7278.0,4.61,5.77,12.47,18.35,1.76,190.82,7028.0,7278.0,6942.0,7278.0,7278.0,6511.0,5658.0,5833.34,5398.93,5398.93,6,除外,100.0,92.88,3.03,83.36,6149.36,5738.59,5450.36,+2.33σ,1.95,なし,通常,買い,底固め / アンチ,2,0.0,6511.0,8812.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9104.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8919,カチタス,プライム,3805.0,0.66,7.03,6.58,11.37,0.63,127.53,3785.0,3830.0,3750.0,3830.0,3830.0,3515.0,3135.0,3294.36,3130.47,3130.47,6,除外,92.42,73.45,15.46,71.37,3416.4,3406.27,3236.52,+2.12σ,1.17,強気包み足,なし,買い,底固め,1,0.0,3515.0,4385.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/8919.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,2170,リンクアンドモチベーション,プライム,704.0,1.88,13.0,15.98,12.18,1.07,28.89,718.0,713.0,682.0,718.0,718.0,606.0,586.0,605.76,577.17,577.17,6,除外,89.39,59.66,9.09,70.68,627.56,579.81,546.73,+2.44σ,0.93,はらみ足 / 長い下ヒゲ（ハンマー）,通常,買い,アンチ,1,0.0,606.0,900.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/2170.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,238,238,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8706,極東証券,プライム,1900.0,0.8,3.37,2.26,5.49,1.24,36.32,1885.0,1910.0,1865.0,1910.0,1910.0,1822.0,1725.0,1768.92,1725.83,1725.83,5,除外,88.64,84.11,6.05,72.75,1801.16,1647.19,1674.26,+2.04σ,0.99,強気包み足,なし,買い,底固め,1,0.0,1822.0,2056.0,2.0,陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/8706.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,5.0,0,0,5.0,313,313,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6036,ＫｅｅＰｅｒ技研,プライム,3285.0,1.7,8.6,11.05,13.36,1.3,111.88,3360.0,3305.0,3160.0,3360.0,3360.0,3000.0,2674.0,2747.38,2577.7,2577.7,5,除外,83.62,77.67,4.8,71.74,2897.92,2821.0,3144.35,+2.17σ,0.89,陰線→陽線 / 前日安値割れ反転,強,買い,アンチ,1,0.0,3000.0,3855.0,2.0,%K反転、長い下ヒゲ反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6036.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,5.0,0,0,5.0,313,313,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8622,水戸証券,プライム,920.0,0.11,6.11,6.73,11.86,0.73,27.41,919.0,928.0,908.0,928.0,928.0,854.0,764.0,798.52,756.94,756.94,5,除外,90.48,79.57,2.53,80.2,822.48,712.0,650.07,+1.92σ,1.25,強気包み足,なし,買い,底固め,1,0.0,854.0,1052.0,2.0,陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/8622.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,5.0,0,0,5.0,313,313,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9511,沖縄電力,プライム,1176.0,0.43,3.52,5.47,13.59,0.47,25.61,1174.0,1179.0,1167.0,1179.0,1179.0,1105.0,919.0,980.53,898.9,898.9,5,除外,96.91,87.03,4.42,82.02,1035.32,955.05,1031.8,+1.39σ,0.53,長い下ヒゲ（ハンマー）,なし,買い,底固め,1,0.0,1105.0,1318.0,2.0,%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/9511.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,5.0,0,0,5.0,313,313,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9722,藤田観光,プライム,2651.0,6.17,14.66,13.63,24.52,1.45,91.46,2523.0,2656.0,2523.0,2656.0,2656.0,2297.0,1900.0,1957.46,1735.97,1735.97,4,除外,98.61,87.16,22.62,82.4,2128.92,1954.16,2184.1,+2.13σ,2.22,なし,通常,買い,アンチ,1,0.0,2297.0,3359.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/9722.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,4.0,0,0,4.0,325,325,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,3659,ネクソン,プライム,3095.0,1.54,3.1,2.42,21.1,0.83,130.53,3092.0,3167.0,3059.0,3167.0,3167.0,2937.0,2226.0,2351.28,2074.43,2074.43,4,除外,72.42,74.75,15.0,78.18,2555.8,2372.45,3016.84,+1.69σ,1.11,なし,通常,買い,アンチ,1,0.0,2899.2,3486.6,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/3659.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,4.0,0,0,4.0,325,325,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8185,チヨダ,プライム,1062.0,0.28,2.21,2.91,4.75,0.64,12.41,1060.0,1066.0,1058.0,1066.0,1066.0,1029.0,984.0,998.08,977.41,977.41,3,除外,91.11,92.36,15.66,74.98,1013.88,980.17,1023.62,+2.09σ,0.73,なし,なし,買い,底固め,1,0.0,1029.0,1128.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/8185.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,4418,ＪＤＳＣ,グロース,1043.0,-3.6,7.53,22.42,22.15,1.08,59.23,1117.0,1103.0,1039.0,1117.0,1117.0,930.0,728.0,747.41,645.58,645.58,3,除外,77.37,76.59,12.2,71.54,853.84,765.12,958.82,+1.90σ,1.01,なし,なし,買い,底固め,1,0.0,930.0,1269.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/4418.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,4996,クミアイ化学工業,プライム,796.0,1.14,2.84,4.74,6.33,1.74,13.25,787.0,807.0,784.0,807.0,807.0,758.0,728.0,735.14,717.13,717.13,3,除外,79.25,83.08,5.54,75.64,748.64,742.84,729.23,+2.38σ,1.67,なし,なし,買い,底固め,1,0.0,758.0,872.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4996.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,7513,コジマ,プライム,1484.0,0.95,8.4,9.28,7.89,0.99,38.41,1483.0,1502.0,1464.0,1502.0,1502.0,1342.0,1323.0,1341.33,1298.55,1298.55,3,除外,89.89,57.07,24.2,69.54,1375.48,1332.2,1270.69,+2.34σ,1.03,なし,なし,買い,底固め,1,0.0,1342.0,1768.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7513.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,9509,北海道電力,プライム,1088.0,1.12,1.92,4.26,5.54,0.95,26.22,1078.5,1096.5,1071.5,1096.5,1096.5,1041.0,1001.0,1014.47,993.32,993.32,3,除外,89.31,67.74,13.93,66.86,1030.88,974.1,1042.73,+2.48σ,1.14,なし,なし,買い,底固め,1,0.0,1041.0,1182.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9509.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6085,アーキテクツ・スタジオ・ジャパン,グロース,122.0,22.0,29.79,58.44,21.56,2.01,17.89,100.0,137.0,101.0,137.0,137.0,78.0,68.0,73.94,59.38,59.38,3,除外,75.41,57.24,14.62,49.92,100.36,272.32,195.21,+2.30σ,5.76,なし,なし,買い,底固め,1,0.0,78.0,210.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/6085.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,352,352,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,6613,ＱＤレーザ,グロース,2100.0,-3.0,0.43,16.28,20.59,0.38,201.58,2184.0,2158.0,2081.0,2184.0,2184.0,1830.0,1208.0,1473.22,1209.19,1209.19,2,除外,64.21,67.88,-6.04,55.04,1741.4,2256.75,1287.24,+1.37σ,0.57,はらみ足,なし,買い,底固め,1,0.0,1797.63,2704.74,2.0,直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6613.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,2.0,0,0,2.0,390,390,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,8614,東洋証券,プライム,716.0,-0.14,4.99,4.53,5.93,0.75,16.1,717.0,722.0,710.0,722.0,722.0,672.0,633.0,660.22,643.15,643.15,2,除外,88.68,79.23,7.79,70.1,675.92,639.93,662.9,+2.27σ,0.95,なし,なし,買い,底固め,1,0.0,672.0,804.0,2.0,直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8614.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,2.0,0,0,2.0,390,390,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-21,4499,Ｓｐｅｅｅ,スタンダード,2631.0,-4.81,3.91,14.24,14.9,1.13,149.02,2940.0,2783.0,2615.0,2940.0,2940.0,2453.0,2026.0,2120.13,1919.42,1919.42,2,除外,56.54,71.69,-4.95,62.67,2289.76,2536.71,2556.84,+1.55σ,1.61,なし,なし,買い,底固め,1,0.0,2407.46,3078.07,2.0,直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4499.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,2.0,0,0,2.0,390,390,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
