シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-18,4812,電通総研,プライム,2749.0,3.5,2.23,2.0,2.13,0.89,51.73,2685.0,2770.0,2724.0,2770.0,2770.0,2651.0,2634.0,2665.72,2640.65,2640.65,19,除外,82.35,45.6,-2.05,67.03,2691.68,2348.75,2324.0,+2.32σ,1.47,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,なし,買い,BB逆張り / 底固め,2,0.0,2651.0,2945.0,2.0,直近2～5日まで下落、BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線、出来高増加を伴う反転、ATR低下、BB幅収縮、出来高減少後の増加、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4812.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,19.0,0,0,19.0,3,3,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3907,シリコンスタジオ,スタンダード,1528.0,3.59,3.8,-6.26,30.47,0.67,201.68,1550.0,1570.0,1434.0,1570.0,1636.0,1390.0,674.0,1006.85,736.35,736.35,13,除外,34.85,61.72,5.02,59.4,1171.12,1056.84,855.13,+0.93σ,0.26,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,アンチ,1,0.0,1225.48,2133.04,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/3907.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,13.0,0,0,13.0,34,34,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4813,ＡＣＣＥＳＳ,プライム,430.0,6.17,2.38,0.23,17.2,1.39,28.72,430.0,432.0,392.0,432.0,447.0,392.0,327.0,336.01,298.77,298.77,13,除外,76.92,66.97,4.86,61.08,366.88,419.87,516.34,+1.52σ,0.79,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,強,買い,アンチ,1,0.0,386.92,516.16,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4813.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,13.0,0,0,13.0,34,34,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7071,アンビスホールディングス,プライム,423.0,1.68,8.74,8.46,10.28,1.74,16.05,419.0,426.0,398.0,426.0,426.0,380.0,360.0,370.28,355.61,355.61,12,除外,93.48,64.4,6.83,70.15,383.56,365.57,430.24,+2.59σ,1.45,強気包み足 / 前日安値割れ反転,なし,買い,底固め,1,0.0,380.0,509.0,2.0,%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7071.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,12.0,0,0,12.0,46,46,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3778,さくらインターネット,プライム,4300.0,13.16,16.69,29.71,33.56,2.77,231.07,3970.0,4350.0,3710.0,4350.0,4350.0,3345.0,2778.0,2906.4,2513.51,2513.51,12,除外,95.31,83.74,12.07,75.72,3219.44,3038.16,3014.6,+2.55σ,3.5,陰線→陽線 / 強気包み足 / 前日安値割れ反転,強,買い,底固め / アンチ,2,0.0,3345.0,6210.0,2.0,%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/3778.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,12.0,0,0,12.0,46,46,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8841,テーオーシー,スタンダード,1055.0,8.09,8.32,6.57,12.74,1.89,35.44,989.0,1093.0,1026.0,1093.0,1093.0,951.0,866.0,898.06,856.82,856.82,12,除外,73.24,78.32,1.99,70.56,935.76,977.87,908.56,+2.81σ,5.05,2～5日下落後の陽線,通常,買い,底固め / アンチ,2,0.0,951.0,1263.0,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/8841.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,12.0,0,0,12.0,46,46,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,2121,ＭＩＸＩ,プライム,3430.0,3.78,4.41,2.85,11.04,1.26,95.34,3340.0,3440.0,3320.0,3440.0,3440.0,3250.0,2810.0,2922.14,2718.18,2718.18,11,除外,95.83,72.81,1.91,69.72,3089.08,2815.63,2767.28,+1.49σ,1.36,陰線→陽線 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,3250.0,3790.0,2.0,直近2～5日まで下落、%K反転、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/2121.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4418,ＪＤＳＣ,グロース,970.0,0.62,21.1,23.57,16.36,1.11,53.06,1002.0,1008.0,949.0,1008.0,1008.0,771.0,728.0,760.82,703.39,703.39,11,除外,85.04,64.39,13.48,71.35,833.6,757.27,968.76,+2.64σ,1.85,強気包み足,なし,買い,底固め,1,0.0,771.0,1368.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4418.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,1514,住石ホールディングス,スタンダード,667.0,3.41,4.22,6.89,11.35,1.32,23.54,655.0,670.0,639.0,670.0,670.0,616.0,557.0,577.01,549.86,549.86,11,除外,96.25,84.6,15.38,73.53,599.0,598.49,681.98,+2.32σ,2.29,陰線→陽線 / 強気包み足,通常,買い,底固め / アンチ,2,0.0,616.0,769.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/1514.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4392,ＦＩＧ,プライム,1325.0,7.72,47.22,45.13,33.87,1.74,110.35,1279.0,1377.0,1185.0,1377.0,1377.0,860.0,811.0,838.65,708.61,708.61,11,除外,90.81,72.33,24.66,69.15,989.76,1168.92,638.0,+2.74σ,8.91,強気包み足,通常,買い,底固め / アンチ,2,0.0,860.0,2255.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4392.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3679,じげん,プライム,457.0,2.47,8.55,9.33,9.49,1.84,11.44,452.0,457.0,436.0,457.0,457.0,413.0,396.0,407.54,394.52,394.52,11,除外,100.0,64.67,7.91,76.25,417.4,402.08,437.66,+2.80σ,1.63,強気包み足,通常,買い,底固め / アンチ,2,0.0,413.0,545.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3679.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,3901,マークラインズ,プライム,1643.0,1.86,5.8,8.52,16.05,0.84,41.82,1629.0,1643.0,1608.0,1643.0,1643.0,1490.0,1329.0,1321.2,1215.31,1215.31,11,除外,100.0,69.33,18.14,81.21,1415.72,1363.47,1527.03,+2.04σ,1.74,強気包み足,通常,買い,底固め / アンチ,2,0.0,1490.0,1949.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/3901.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7593,ＶＴホールディングス,プライム,535.0,2.1,2.88,10.08,9.27,1.47,10.17,527.0,537.0,522.0,537.0,537.0,501.0,473.0,476.73,459.01,459.01,11,除外,96.77,53.52,8.96,80.76,489.6,464.85,500.04,+2.29σ,1.5,強気包み足,なし,買い,底固め,1,0.0,501.0,603.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7593.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7733,オリンパス,プライム,2116.0,1.93,2.35,0.83,13.31,1.23,64.93,2111.5,2149.5,2069.5,2149.5,2149.5,2022.5,1703.0,1754.54,1616.54,1616.54,11,除外,89.07,79.57,6.34,72.82,1867.44,1775.44,1783.7,+1.62σ,0.85,強気包み足 / 2～5日下落後の陽線,通常,買い,アンチ,1,0.0,2018.61,2310.79,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/7733.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,8789,フィンテック　グローバル,スタンダード,164.0,1.23,10.07,19.71,20.34,1.67,4.19,163.0,165.0,158.0,165.0,165.0,135.0,129.0,127.38,117.07,117.07,11,除外,96.88,87.77,9.77,88.3,136.28,130.12,133.76,+2.55σ,2.69,強気包み足,なし,買い,底固め,1,0.0,135.0,222.0,2.0,%K反転、%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8789.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,62,62,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4565,ネクセラファーマ,プライム,1111.0,0.63,2.21,19.98,19.4,1.26,46.96,1157.0,1151.0,1092.0,1157.0,1157.0,906.0,833.0,842.99,752.54,752.54,10,除外,85.06,75.07,18.95,74.45,930.48,992.93,925.03,+1.96σ,2.02,陰線→陽線 / 強気包み足 / 前日安値割れ反転,通常,買い,アンチ,1,0.0,906.0,1521.0,2.0,%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4565.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,89,89,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,4259,エクサウィザーズ,グロース,781.0,5.54,12.86,-7.02,-2.53,1.13,52.92,747.0,798.0,738.0,798.0,798.0,667.0,667.0,746.28,702.56,702.56,10,除外,54.81,60.26,-2.95,46.75,801.24,909.44,762.11,-0.21σ,1.3,強気包み足,なし,買い,BB逆張り,1,0.0,667.0,1009.0,2.0,BB -1σ以下から反発、ストキャス売られ過ぎから反転、%K反転、陽の包み足、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰）,https://finance.yahoo.co.jp/quote/4259.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,89,89,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,6869,シスメックス,プライム,1881.5,1.68,-0.37,-4.97,12.56,0.9,68.67,1907.0,1897.5,1835.5,1907.0,1918.5,1835.5,1494.0,1552.03,1406.29,1406.29,10,除外,70.28,70.5,1.68,65.28,1671.52,1506.91,1502.04,+1.26σ,0.78,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,通常,買い,アンチ,1,0.0,1778.49,2087.52,2.0,直近2～5日まで下落、%K反転、%D方向改善、長い下ヒゲ反転、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6869.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,89,89,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,7033,マネジメントソリューションズ,プライム,1643.0,1.17,12.84,13.23,15.25,1.63,50.89,1684.0,1664.0,1581.0,1684.0,1684.0,1443.0,1342.0,1365.31,1289.58,1289.58,10,除外,85.14,73.35,4.73,79.89,1425.64,1372.21,1356.73,+2.67σ,1.98,陰線→陽線 / 強気包み足 / 前日安値割れ反転,通常,買い,アンチ,1,0.0,1443.0,2043.0,2.0,%K反転、%D方向改善、陽の包み足、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7033.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,89,89,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-18,6998,日本タングステン,スタンダード,3460.0,8.46,5.97,5.49,48.32,1.33,176.54,3295.0,3465.0,3230.0,3465.0,3465.0,3100.0,1763.0,1776.71,1130.62,1130.62,10,除外,99.33,92.04,8.94,82.52,2332.84,2147.64,1935.82,+1.61σ,1.86,陰線→陽線 / 2～5日下落後の陽線,強,買い,アンチ,1,0.0,3100.0,4180.0,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/6998.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,89,89,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
