acquired_at,code,source,document_id,source_reference,status,reason
2026-08-14T17:41:25.823241+00:00,4413,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4812,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4204,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4324,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4816,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4776,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4704,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4088,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,4180,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3391,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3498,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3608,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2749,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2670,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,8425,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3865,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3660,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,3661,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2327,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2181,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2585,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2501,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,2492,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,8706,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,8876,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,9023,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,9024,未取得,,,failure,公式取得元または参照先なし
2026-08-14T17:41:25.823241+00:00,9069,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:11:54.023537+00:00,4751,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1860,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1968,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4755,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3299,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6969,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4975,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4889,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4971,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8848,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1952,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6544,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1944,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1969,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8508,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4901,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4275,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4047,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3479,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7715,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6787,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6656,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6145,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6768,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7915,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1959,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7760,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1815,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4078,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4980,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4368,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6703,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4935,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6118,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6976,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6845,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6458,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6266,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6209,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6807,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7917,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1976,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1950,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5989,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9517,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4548,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3905,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9006,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3837,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6806,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7012,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6638,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1942,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7220,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7245,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6997,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1407,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4620,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4626,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6622,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6856,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6996,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6961,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6368,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2874,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6526,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7611,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9274,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2120,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7860,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8818,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7979,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8601,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2157,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1938,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6330,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6378,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6674,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6707,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6981,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7059,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6951,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6777,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4674,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3245,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5208,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5105,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5232,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3482,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1833,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1419,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3632,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9021,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1514,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9166,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1447,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9552,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6742,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6480,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6479,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6418,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5246,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4996,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9227,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5706,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4588,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4480,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6920,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3284,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6995,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7003,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7600,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1979,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7972,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7803,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7004,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7717,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6994,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6999,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6971,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6962,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6905,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6800,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4587,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2531,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1945,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1926,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1946,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1377,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9880,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3993,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9008,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3687,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8616,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8697,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4028,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3395,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7995,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3436,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8167,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8253,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8366,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8368,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3778,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3864,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6440,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6433,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1961,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5202,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6383,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6387,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6331,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6356,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5802,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9449,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1786,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6337,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5930,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6146,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6264,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5367,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2288,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2471,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5121,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6369,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6779,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6794,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6762,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6859,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7719,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7779,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7966,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4182,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8628,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9793,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3399,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8103,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2607,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9551,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5889,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9304,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9743,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6055,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6071,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6425,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5288,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5243,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6507,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6376,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5201,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6834,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6666,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3201,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2334,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7777,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7198,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7014,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7746,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7794,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2158,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,1975,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4392,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9508,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8739,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8338,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3445,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8012,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8399,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3853,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6324,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5831,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4997,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6361,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6481,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2986,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6472,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6309,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5985,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4575,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6923,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3810,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8267,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8316,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3465,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2220,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9042,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7685,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7181,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2489,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7537,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2168,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7721,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4099,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6958,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4506,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2395,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6890,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4169,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6858,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3103,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6855,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5384,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3176,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6594,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4593,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3101,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6619,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8194,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8060,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9031,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9009,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9470,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8129,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,8572,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3915,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,9861,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3946,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,2201,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6814,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4732,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4478,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4403,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7226,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,4272,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7242,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,7071,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,3034,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5240,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,6592,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5714,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:11:54.023537+00:00,5393,EDINET,,,failure,EDINET_API_KEY未設定
