シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-20,4506,住友ファーマ,プライム,1465.0,8.48,8.08,7.52,11.68,1.3,55.67,1401.5,1474.0,1401.5,1474.0,1474.0,1336.0,1188.0,1260.52,1206.24,1206.24,12,除外,94.29,85.68,6.48,63.88,1311.74,1446.84,1946.52,+2.77σ,1.35,陰線→陽線 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,1336.0,1723.0,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、BB幅収縮、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4506.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,12.0,0,0,12.0,200,200,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,4587,ペプチドリーム,プライム,1101.5,7.25,9.88,5.31,12.24,1.5,44.6,1044.0,1114.0,1047.0,1114.0,1114.0,983.8,906.4,937.91,893.22,893.22,11,除外,91.17,72.08,-0.61,68.04,981.37,1032.3,1318.22,+2.66σ,1.41,陰線→陽線 / 2～5日下落後の陽線,なし,買い,底固め,1,0.0,983.8,1336.9,2.0,直近2～5日まで下落、%K反転、2～5日下落後の陽線、出来高増加を伴う反転、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4587.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,255,255,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,2489,アドウェイズ,スタンダード,382.0,3.8,4.66,-1.04,16.02,1.23,15.48,371.0,383.0,364.0,383.0,383.0,360.0,302.0,305.85,277.65,277.65,11,除外,84.15,69.29,0.28,72.27,329.24,297.91,283.76,+1.70σ,0.43,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,通常,買い,アンチ,1,0.0,358.78,428.43,2.0,直近2～5日まで下落、%K反転、%D方向改善、陽の包み足、2～5日下落後の陽線 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/2489.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,11.0,0,0,11.0,255,255,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,5142,アキレス,プライム,2016.0,6.05,5.44,9.86,35.18,1.88,82.87,1960.0,2032.0,1876.0,2032.0,2032.0,1825.0,1219.0,1260.15,966.96,966.96,10,除外,94.81,92.69,0.74,83.17,1491.4,1311.12,1390.74,+1.58σ,1.67,陰線→陽線 / 前日安値割れ反転,強,買い,底固め / アンチ,2,0.0,1825.0,2398.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/5142.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,298,298,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,4997,日本農薬,プライム,1206.0,2.99,2.2,1.86,9.96,1.22,28.6,1195.0,1207.0,1172.0,1207.0,1207.0,1167.0,1033.0,1062.71,1008.68,1008.68,10,除外,98.25,87.59,14.04,73.07,1096.8,1034.48,1003.44,+1.65σ,0.67,陰線→陽線 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,1163.1,1291.8,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/4997.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,298,298,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,3994,マネーフォワード,プライム,6282.0,9.33,4.7,6.95,13.62,0.76,374.43,5939.0,6285.0,6001.0,6285.0,6285.0,5640.0,5030.0,5232.51,4860.37,4860.37,10,除外,71.18,62.53,10.51,62.83,5528.84,4739.56,4292.51,+1.82σ,1.66,陰線→陽線 / 2～5日下落後の陽線,強,買い,アンチ,1,0.0,5640.0,7566.0,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、出来高増加を伴う反転 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/3994.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,298,298,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,4689,ＬＩＮＥヤフー,プライム,517.5,4.71,5.2,3.6,10.58,0.84,14.8,505.0,517.5,505.0,517.5,517.5,487.1,429.9,448.06,423.17,423.17,10,除外,100.0,82.12,6.7,71.53,467.98,435.85,419.36,+1.79σ,1.11,陰線→陽線 / 2～5日下落後の陽線,強,買い,底固め / アンチ,2,0.0,487.1,578.3,2.0,直近2～5日まで下落、%K反転、%D方向改善、2～5日下落後の陽線、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4689.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,298,298,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,4911,資生堂,プライム,3668.0,4.71,4.68,4.03,10.52,0.83,148.02,3557.0,3730.0,3607.0,3730.0,3730.0,3398.0,2983.5,3202.68,3022.72,3022.72,9,除外,81.33,65.73,1.17,65.9,3318.98,2939.74,2836.66,+1.59σ,0.93,なし,強,買い,アンチ,1,0.0,3398.0,4208.0,2.0,直近2～5日まで下落、ストキャス売られ過ぎから反転、%K反転、%D方向改善 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4911.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,3851,日本一ソフトウェア,スタンダード,1254.0,3.21,4.07,5.73,20.9,1.03,56.5,1219.0,1266.0,1208.0,1266.0,1266.0,1150.0,895.0,965.63,859.76,859.76,9,除外,91.95,78.86,9.24,72.52,1037.24,898.57,850.36,+1.72σ,1.09,強気包み足,なし,買い,底固め,1,0.0,1150.0,1462.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/3851.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,6306,日工,プライム,1038.0,1.96,1.17,4.64,5.6,1.04,22.21,1021.0,1039.0,1016.0,1039.0,1039.0,984.0,949.0,970.45,948.89,948.89,9,除外,98.53,72.56,15.44,72.02,983.0,908.35,840.22,+2.13σ,0.89,強気包み足,通常,買い,底固め / アンチ,2,0.0,984.0,1146.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/6306.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,9534,北海道瓦斯,プライム,809.0,2.41,3.98,4.66,3.59,1.25,15.21,795.0,809.0,790.0,809.0,809.0,770.0,765.0,771.85,762.34,762.34,9,除外,100.0,45.93,17.57,64.8,781.0,768.76,798.66,+2.91σ,0.93,陰線→陽線 / 強気包み足,通常,買い,底固め / アンチ,2,0.0,770.0,887.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9534.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,3399,丸千代山岡家,スタンダード,3920.0,3.16,3.16,4.53,6.51,1.23,122.33,3800.0,3930.0,3780.0,3930.0,3930.0,3685.0,3400.0,3563.23,3455.46,3455.46,9,除外,97.53,79.0,11.06,66.67,3680.4,3366.93,3278.4,+2.31σ,1.17,強気包み足,なし,買い,底固め,1,0.0,3685.0,4390.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3399.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,5713,住友金属鉱山,プライム,10630.0,10.76,6.87,8.22,25.56,1.26,557.79,9891.0,10675.0,9972.0,10675.0,10675.0,9293.0,6969.0,7715.4,6664.11,6664.11,9,除外,96.74,76.9,-6.77,69.0,8465.84,8626.55,8210.14,+1.77σ,1.22,2～5日下落後の陽線,なし,買い,底固め,1,0.0,9293.0,13304.0,2.0,直近2～5日まで下落、%K反転、2～5日下落後の陽線、直近安値切り上げ、出来高減少後の増加、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/5713.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,6349,小森コーポレーション,プライム,1985.0,2.64,2.21,3.93,9.84,1.16,44.84,1940.0,1985.0,1933.0,1985.0,1985.0,1896.0,1640.0,1741.32,1630.85,1630.85,9,除外,100.0,73.75,0.73,79.07,1807.12,1606.52,1601.03,+1.21σ,0.8,強気包み足,強,買い,底固め / アンチ,2,0.0,1896.0,2163.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/6349.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,9.0,0,0,9.0,357,357,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,9508,九州電力,プライム,1921.5,2.56,3.58,3.39,5.62,0.95,49.71,1943.0,1947.5,1900.5,1947.5,1947.5,1838.0,1761.5,1790.71,1750.19,1750.19,8,除外,80.88,57.67,9.18,65.88,1819.3,1727.51,1729.28,+2.23σ,1.3,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,1838.0,2088.5,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9508.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,7552,ハピネット,プライム,3760.0,8.05,8.83,14.81,14.1,1.32,140.48,3555.0,3785.0,3600.0,3785.0,3785.0,3290.0,2967.0,3171.17,3002.84,3002.84,8,除外,95.54,69.76,10.38,70.14,3295.4,2956.31,2942.18,+2.50σ,1.52,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,3290.0,4700.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7552.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,8624,いちよし証券,プライム,1718.0,2.57,4.82,5.08,9.07,0.92,58.54,1704.0,1718.0,1664.0,1718.0,1718.0,1604.0,1423.0,1517.02,1455.64,1455.64,8,除外,100.0,81.52,6.36,69.5,1575.12,1413.64,1285.8,+2.27σ,0.95,長い下ヒゲ（ハンマー）,なし,買い,底固め,1,0.0,1604.0,1946.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8624.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,7071,アンビスホールディングス,プライム,430.0,2.63,3.37,10.54,10.9,1.21,16.59,432.0,431.0,411.0,432.0,432.0,385.0,360.0,371.03,352.4,352.4,8,除外,96.15,73.22,12.17,70.79,387.72,366.52,428.62,+2.17σ,1.04,陰線→陽線 / 前日安値割れ反転,通常,買い,底固め / アンチ,2,0.0,385.0,520.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/7071.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,3054,ハイパー,スタンダード,373.0,3.61,54.77,58.72,45.98,1.95,17.41,361.0,379.0,345.0,379.0,379.0,236.0,234.0,218.57,178.09,178.09,8,除外,95.86,48.15,27.25,86.64,255.52,244.64,267.47,+2.82σ,1.63,強気包み足,なし,買い,底固め,1,0.0,236.0,647.0,2.0,%D方向改善、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3054.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,8185,チヨダ,プライム,1059.0,2.42,2.62,2.82,4.7,1.8,12.75,1042.0,1060.0,1037.0,1060.0,1060.0,1026.0,984.0,996.24,977.28,977.28,8,除外,97.87,89.2,20.74,74.19,1011.44,978.73,1023.28,+2.31σ,1.4,陰線→陽線,強,買い,底固め / アンチ,2,0.0,1026.0,1125.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8185.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-20,4165,プレイド,グロース,748.0,6.1,7.01,25.93,23.38,1.04,31.66,733.0,758.0,725.0,758.0,758.0,603.0,533.0,551.07,490.48,490.48,8,除外,94.12,84.76,12.13,74.7,606.24,555.89,664.29,+2.25σ,1.55,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,603.0,1038.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4165.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,391,391,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
