シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク,売残,買残,売残前週比,買残前週比,信用倍率,基準日,取得元URL,取得日時,テクニカルスコア,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由
2026-08-19,6379,レイズネクスト,プライム,3025.0,0.67,3.21,4.31,10.68,1.44,93.56,3020.0,3085.0,2950.0,3085.0,3085.0,2841.0,2526.0,2646.28,2503.21,2503.21,10,除外,75.41,59.1,5.99,75.26,2733.04,2429.07,2388.94,+1.65σ,1.41,強気包み足 / 前日安値割れ反転,なし,買い,底固め,1,0.0,2841.0,3393.0,2.0,%D方向改善、陽の包み足、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/6379.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,10.0,0,0,10.0,54,54,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,3539,ＪＭホールディングス,プライム,1473.0,0.82,2.79,5.29,7.35,0.83,31.5,1469.0,1478.0,1452.0,1478.0,1478.0,1396.0,1314.0,1350.21,1308.87,1308.87,8,除外,95.15,68.41,18.38,73.74,1372.2,1299.55,1495.02,+1.97σ,0.4,長い下ヒゲ（ハンマー）,なし,買い,底固め,1,0.0,1396.0,1627.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/3539.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,86,86,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,6522,アスタリスク,グロース,2058.0,1.63,-4.94,14.72,20.64,0.74,224.93,2103.0,2118.0,1951.0,2118.0,2234.0,1898.0,1311.0,1532.67,1325.0,1325.0,8,除外,58.39,68.6,3.0,59.91,1705.88,1321.25,840.04,+1.53σ,0.76,陰線→陽線 / 強気包み足,通常,買い,底固め / アンチ,2,0.0,1720.6,2732.8,2.0,%K反転、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6522.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,8.0,0,0,8.0,86,86,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4849,エン,プライム,1528.0,2.0,2.21,5.96,14.89,0.59,48.77,1498.0,1538.0,1509.0,1538.0,1538.0,1391.0,1222.0,1254.3,1158.0,1158.0,6,除外,94.41,75.64,17.62,77.02,1330.0,1231.79,1310.54,+1.84σ,1.44,なし,なし,買い,底固め,1,0.0,1391.0,1802.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4849.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4828,ビジネスエンジニアリング,プライム,1419.0,3.05,2.75,7.91,14.83,0.97,45.24,1388.0,1428.0,1384.0,1428.0,1428.0,1319.0,1144.0,1178.2,1098.25,1098.25,6,除外,96.22,63.05,15.42,76.14,1235.72,1133.69,1303.74,+2.01σ,1.14,なし,なし,買い,底固め,1,0.0,1319.0,1619.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4828.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,プライム,1274.0,0.08,12.54,29.6,28.76,1.46,59.65,1312.0,1343.0,1256.0,1343.0,1353.0,972.0,840.0,878.3,750.01,750.01,6,除外,80.15,72.22,2.16,80.13,989.4,922.84,970.48,+2.08σ,2.45,前日安値割れ反転,通常,買い,アンチ,1,0.0,972.0,1878.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4180.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4565,ネクセラファーマ,プライム,1167.0,5.04,5.61,16.47,23.97,1.36,48.39,1151.0,1178.0,1112.0,1178.0,1178.0,1020.0,833.0,842.64,739.08,739.08,6,除外,96.66,81.4,16.94,78.4,941.32,995.52,926.02,+2.13σ,1.71,なし,なし,買い,底固め,1,0.0,1020.0,1461.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4565.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,6027,弁護士ドットコム,プライム,4420.0,18.18,17.87,66.79,69.19,1.98,248.09,4000.0,4440.0,3950.0,4440.0,4440.0,2757.0,2169.0,2041.02,1411.0,1411.0,6,除外,99.02,86.35,6.53,82.08,2612.52,2457.97,2702.84,+2.78σ,6.08,なし,なし,買い,底固め,1,0.0,2757.0,7746.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/6027.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,9467,アルファポリス,グロース,1254.0,6.27,25.02,25.4,19.13,1.51,50.34,1218.0,1259.0,1183.0,1259.0,1259.0,976.0,976.0,983.98,912.05,912.05,6,除外,98.23,43.68,13.59,72.21,1052.6,1049.19,1289.48,+2.75σ,2.07,陰線→陽線,通常,買い,アンチ,1,0.0,976.0,1810.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9467.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,8841,テーオーシー,スタンダード,1060.0,0.47,9.05,9.5,12.64,1.75,37.62,1093.0,1075.0,1009.0,1093.0,1093.0,951.0,866.0,898.89,850.78,850.78,6,除外,76.76,80.58,2.58,71.15,941.08,978.17,909.78,+2.35σ,2.16,前日安値割れ反転,通常,買い,アンチ,1,0.0,951.0,1278.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8841.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,6.0,0,0,6.0,109,109,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,9104,商船三井,プライム,6966.0,1.24,7.65,12.97,15.63,1.19,178.7,6950.0,6986.0,6774.0,6986.0,6986.0,6192.0,5658.0,5789.64,5444.39,5444.39,5,除外,97.64,89.76,9.25,79.95,6024.16,5706.81,5423.91,+2.41σ,1.7,なし,通常,買い,底固め / アンチ,2,0.0,6192.0,8514.0,2.0,%K反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9104.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,5.0,0,0,5.0,156,156,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4674,クレスコ,プライム,2018.0,1.0,3.22,8.79,18.88,0.82,54.89,2021.0,2035.0,1990.0,2035.0,2035.0,1828.0,1533.0,1576.05,1415.65,1415.65,4,除外,92.74,90.86,6.2,86.9,1697.52,1564.73,1573.5,+1.76σ,1.5,なし,通常,買い,アンチ,1,0.0,1828.0,2398.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4674.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,4.0,0,0,4.0,179,179,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,9511,沖縄電力,プライム,1142.0,0.53,2.42,4.48,12.49,0.57,26.25,1154.0,1142.0,1127.0,1154.0,1154.0,1082.0,919.0,957.75,877.25,877.25,4,除外,87.63,82.95,0.73,78.75,1015.2,948.73,1030.42,+1.29σ,0.72,はらみ足,強,買い,アンチ,1,0.0,1082.0,1262.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/9511.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,4.0,0,0,4.0,179,179,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4478,フリー,グロース,3465.0,1.32,3.59,23.22,28.56,0.97,175.62,3475.0,3630.0,3460.0,3630.0,3640.0,2745.0,2278.0,2427.04,2087.93,2087.93,4,除外,84.42,86.59,7.12,85.42,2695.24,2319.71,2540.68,+2.06σ,1.11,なし,通常,買い,アンチ,1,0.0,2745.0,4905.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4478.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,4.0,0,0,4.0,179,179,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,グロース,754.0,-2.2,21.03,26.09,29.14,1.47,38.05,780.0,788.0,732.0,788.0,788.0,579.0,516.0,520.99,450.64,450.64,3,除外,85.09,84.63,13.66,76.49,583.84,507.75,537.74,+2.31σ,1.27,なし,なし,買い,底固め,1,0.0,579.0,1104.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5027.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,4165,プレイド,グロース,705.0,-2.49,3.22,16.14,17.41,1.2,30.01,729.0,733.0,697.0,733.0,733.0,588.0,533.0,550.08,497.55,497.55,3,除外,81.33,80.59,10.82,70.31,600.44,552.97,665.58,+1.95σ,1.27,なし,なし,買い,底固め,1,0.0,588.0,939.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4165.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,3895,ハビックス,スタンダード,503.0,2.24,-11.6,22.98,17.91,2.78,23.01,523.0,538.0,474.0,538.0,569.0,458.0,401.0,384.02,335.99,335.99,3,除外,60.24,78.29,7.46,66.3,426.6,415.72,419.07,+1.48σ,6.37,なし,通常,買い,アンチ,1,0.0,458.0,593.0,2.0,%K反転、直近下落なし（B以下に制限） / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（5営業日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/3895.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,3679,じげん,プライム,465.0,1.75,5.92,9.93,10.74,0.88,11.41,457.0,468.0,458.0,468.0,468.0,413.0,396.0,406.99,390.88,390.88,3,除外,94.55,71.21,13.32,78.57,419.92,402.81,437.32,+2.60σ,1.88,なし,なし,買い,底固め,1,0.0,413.0,569.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3679.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,2734,サーラコーポレーション,プライム,1230.0,0.0,2.59,5.49,5.91,0.56,23.21,1233.0,1238.0,1225.0,1238.0,1238.0,1175.0,1120.0,1135.01,1105.27,1105.27,3,除外,91.21,71.82,13.05,74.76,1161.4,1075.41,1088.82,+2.19σ,0.9,なし,なし,買い,底固め,1,0.0,1175.0,1340.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/2734.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,2962,テクニスコ,スタンダード,1740.0,4.88,26.73,32.22,32.89,1.66,147.49,1659.0,1985.0,1740.0,1985.0,1985.0,1271.0,1063.0,1134.15,971.76,971.76,3,除外,67.11,79.65,11.39,69.07,1309.32,1247.6,872.92,+2.73σ,22.5,なし,なし,買い,底固め,1,0.0,1271.0,2678.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、BB幅収縮、RSI安値切り上げ、レンジ上限突破 / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/2962.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,9107,川崎汽船,プライム,3157.0,0.51,4.19,9.96,10.88,0.99,84.53,3183.0,3210.0,3126.0,3210.0,3210.0,2870.5,2685.0,2769.39,2652.12,2652.12,3,除外,85.58,73.9,4.9,75.65,2847.34,2646.3,2456.69,+2.31σ,1.34,なし,なし,買い,底固め,1,0.0,2870.5,3730.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9107.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
2026-08-19,9101,日本郵船,プライム,6733.0,-0.75,5.2,9.87,11.51,1.44,170.55,6797.0,6893.0,6647.0,6893.0,6893.0,6141.0,5735.0,5875.96,5610.07,5610.07,3,除外,80.1,78.45,7.58,75.04,6037.96,5611.88,5431.28,+2.22σ,1.27,なし,なし,買い,底固め,1,0.0,6141.0,7917.0,2.0,%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ / 信用需給: 信用データがデータなし、または売残0で信用倍率を算出不能,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9101.T,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,3.0,0,0,3.0,206,206,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能
